shopno,utilization_ratio,portability_rate,rice_per_card,trans_volatility,latitude,longitude,distname,distcode,cluster,dbscan_cluster
1672295,0.3089607413259877,0.6931774107125918,21.946699508723544,340.6670976607095,17.34358,78.481523,Hyderabad,536,1,-1
1672296,0.0728793154108605,0.9271466890324382,27.074300899057743,229.8466076629959,17.355759,78.483194,Hyderabad,536,1,-1
1672297,0.21119633703956234,0.7912431588947008,25.75880366785922,170.5246323740515,17.354561,78.486639,Hyderabad,536,1,-1
1672298,0.1944627630912061,0.8087077834557569,21.73669328339265,171.54248062826457,17.344477,78.481323,Hyderabad,536,1,0
1672299,0.16775532562683623,0.832889798518189,26.384135235525253,223.9978723069252,17.356813,78.485785,Hyderabad,536,1,-1
1672300,0.30317613073547417,0.6997460645407901,25.092124672359162,121.25908629810891,17.33955,78.497572,Hyderabad,536,2,0
1672301,0.12917699358186593,0.8718566323953222,25.37107501414762,131.08351040274817,17.343381,78.496723,Hyderabad,536,1,0
1672302,0.04750870332113701,0.9528322961811877,23.025908963177802,61.51670845160051,17.337889,78.490675,Hyderabad,536,2,0
1672303,0.19909545379703567,0.802229124494367,24.806243956888995,342.4150644388763,17.351912,78.492547,Hyderabad,536,1,-1
1672304,0.13489492138135895,0.8694203934919488,24.29539275948337,157.75671080165066,17.339166,78.496739,Hyderabad,536,1,0
1672305,0.019172166883615515,0.9808946978386871,23.93657930942883,110.56675535242302,17.337262,78.488912,Hyderabad,536,2,-1
1672306,0.4220744681442958,0.5787190369811341,27.29872205312487,107.4566013898914,17.320377,78.481988,Hyderabad,536,2,-1
1672307,0.17493552126921322,0.8254971204889137,25.2846788180704,190.21459232405098,17.31444,78.469912,Hyderabad,536,1,-1
1672308,0.16786836170770608,0.8322430964036893,24.232449933656074,147.29497732382993,17.330394,78.491662,Hyderabad,536,1,0
1672315,0.13711940126147545,0.8629477112525047,23.24334826883672,167.52667606121184,17.330348,78.491625,Hyderabad,536,1,0
1672316,0.1376826965957429,0.8624106658680384,23.711527016990832,112.59958919856118,17.341702,78.481575,Hyderabad,536,2,0
1672317,0.09331213665972925,0.9067170532747275,24.758427244232617,121.47665955949726,17.315288,78.468894,Hyderabad,536,2,0
1672318,0.07731930737997993,0.9228045971708517,24.291845612387696,185.66951146508876,17.314724,78.470087,Hyderabad,536,1,-1
1672319,0.0919596218073742,0.908354875675104,24.568848568107793,74.71692061776224,17.322206,78.491809,Hyderabad,536,2,0
1673301,0.22788875797008917,0.7724984465843054,23.6032147431663,65.86859960400787,17.388246,78.42932,Hyderabad,536,2,0
1673302,0.3310481918614353,0.6690890654721642,24.26805682388069,66.72196187946166,17.37297,78.44316,Hyderabad,536,2,0
1673303,0.18153078992107088,0.8193065576652669,20.185054604460955,122.89418332682185,17.378964,78.437773,Hyderabad,536,2,0
1673304,0.14123090610830288,0.8593038090297793,22.06651956144668,130.16645273924925,17.377091,78.441366,Hyderabad,536,1,0
1673305,0.10123082471565255,0.8994286145327739,22.545873889682802,81.78468065687964,17.365286,78.457728,Hyderabad,536,2,0
1673306,0.18047195749875494,0.819788343118896,22.762805388969593,113.74721346665409,17.375495,78.437921,Hyderabad,536,2,0
1673307,0.47188808386678205,0.5285883829750913,23.21438774868038,46.693213186023804,17.377991,78.44636,Hyderabad,536,2,0
1673308,0.34967433867847614,0.6533132531977883,25.38181017708915,63.60672347272698,17.37856,78.447326,Hyderabad,536,2,0
1673309,0.3075427694716564,0.6979658791681882,23.142677875642267,76.92221456507905,17.373748,78.445794,Hyderabad,536,2,0
1673310,0.37764435528137946,0.6226392812501816,22.314334387780196,50.43461357347174,17.371929,78.443898,Hyderabad,536,2,0
1673311,0.15109313895090318,0.8519247470636704,25.55862041120192,49.69066875758822,17.358625,78.449098,Hyderabad,536,2,0
1673312,0.155421400427136,0.8447321769840359,24.701632068518588,65.91571719551428,17.373924,78.447544,Hyderabad,536,2,0
1673313,0.2798621870965072,0.7224831571653131,24.28332783780581,131.80787256812837,17.371403,78.449748,Hyderabad,536,1,0
1673314,0.15032417217177318,0.8500383072328163,22.776730733394597,303.5623145545804,17.369402,78.449658,Hyderabad,536,1,-1
1673315,0.2539019979071957,0.7501788716915917,21.87985420040469,99.94905106043667,17.36803,78.45409,Hyderabad,536,2,0
1673316,0.3267636326079623,0.6741459842410712,22.321314018840823,47.19840733724406,17.364151,78.449999,Hyderabad,536,2,0
1673317,0.07772098592252345,0.9223705359014761,22.880795852957597,141.44954190948775,17.36936,78.449103,Hyderabad,536,1,0
1673318,0.05960197401207864,0.9405019454106639,22.514971931718286,108.76899641571019,17.366564,78.452305,Hyderabad,536,2,0
1673319,0.2687758958116412,0.7315155908468856,23.06283054878943,79.19490206014062,17.369153,78.454819,Hyderabad,536,2,0
1673320,0.21443952074174283,0.7858936188848724,22.7515878620954,198.90065470819783,17.368638,78.456689,Hyderabad,536,1,0
1673321,0.21287366992535797,0.7875424273803103,22.972508058646287,50.49091514634361,17.370886,78.455104,Hyderabad,536,2,0
1673323,0.34819030702649634,0.6550244030221182,21.908880029930128,13.887478855628096,17.374095,78.457152,Hyderabad,536,2,0
1673324,0.2821294985247672,0.7201377184882959,21.71257464643505,65.6133622099387,17.374549,78.458899,Hyderabad,536,2,0
1673325,0.29711097508963513,0.7033421073441934,21.757049277901015,123.86063000414872,17.37262,78.457391,Hyderabad,536,2,0
1673327,0.2764042254907954,0.7247591750828883,21.547111589071886,43.85749987820216,17.372062,78.458195,Hyderabad,536,2,0
1673329,0.13481062691281603,0.8656540849155493,23.925797772886586,104.65205074024077,17.357548,78.44344,Hyderabad,536,2,0
1673332,0.30609177766791246,0.6944743824827748,23.504364131880564,91.86933857091888,17.364734,78.474311,Hyderabad,536,2,0
1673333,0.09881509583043771,0.901356436082102,24.8087538533928,81.68712085932343,17.359501,78.446804,Hyderabad,536,2,0
1673334,0.2994446604732602,0.7011187080133704,21.867126943523353,40.03336047272221,17.378775,78.433296,Hyderabad,536,2,0
1673339,0.0238846178690399,0.9762312703890481,22.71001695096326,40.962766945874996,17.362027,78.464548,Hyderabad,536,2,0
1673340,0.22615000399663462,0.7746012379637472,25.860673945062942,55.05315389416469,17.380934,78.440076,Hyderabad,536,2,0
1673341,0.12258918863467269,0.8775130721175729,24.801298162877323,66.54271934281726,17.37413,78.437897,Hyderabad,536,2,0
1673342,0.21108430402297415,0.7891311702867899,24.53785299817634,40.10604784682266,17.362544,78.468464,Hyderabad,536,2,0
1673345,0.39849844267026485,0.6070114742313398,24.23697592558471,33.079207822252684,17.360805,78.470689,Hyderabad,536,2,0
1673346,0.08844171306351663,0.9117550917210896,23.455038467082687,48.88954072312632,17.361618,78.467457,Hyderabad,536,2,0
1673347,0.07081003289246557,0.9292446954287206,21.499159172338413,26.132100939407636,17.361636,78.467495,Hyderabad,536,2,0
1673348,0.0759674432580736,0.9242447155713628,23.507126819513974,72.27940791042614,17.362286,78.464728,Hyderabad,536,2,0
1673349,0.21244549745664798,0.788559662062381,23.366117054372644,50.956974993543426,17.362038,78.464608,Hyderabad,536,2,0
1673351,0.111018629267288,0.8893851641570204,21.560588608590646,168.3958727247759,17.365281,78.459872,Hyderabad,536,1,0
1673352,0.38344161698748036,0.617810026311172,21.513624481386604,45.409656966473634,17.361988,78.45956,Hyderabad,536,2,0
1673353,0.09112997372685847,0.9093434566998719,23.40668858533518,56.87054264458582,17.362697,78.464793,Hyderabad,536,2,0
1673354,0.30333286785783153,0.6969245480696737,21.90521794477277,43.54384574728159,17.366321,78.465956,Hyderabad,536,2,0
1673355,0.4036736422491956,0.6069044453107836,21.490209135626856,171.66081661401688,17.365083,78.460408,Hyderabad,536,1,0
1673356,0.34846344647366484,0.6555937588156655,20.980816360140548,36.866487912933685,17.365324,78.459722,Hyderabad,536,2,0
1673357,0.3893020800014434,0.6557187077036797,19.442439026120763,46.23768641833408,17.363767,78.45896,Hyderabad,536,3,0
1673358,0.02093483600069843,0.9791301567553127,25.757785294680602,143.96964478906546,17.358434,78.459629,Hyderabad,536,1,0
1673359,0.2926474396261806,0.7078861967177048,23.52389502516409,61.68967307051318,17.356851,78.461087,Hyderabad,536,2,0
1673360,0.12292872693039494,0.8779995950254537,23.3001720469503,102.14045434495142,17.357704,78.462649,Hyderabad,536,2,0
1673362,0.13595384568357455,0.8652213163536162,23.06895371360628,187.63229158993568,17.36037,78.462022,Hyderabad,536,1,0
1673363,0.1724067595486088,0.8276971442682372,25.353262493294793,57.509326722702305,17.357597,78.46491,Hyderabad,536,2,0
1673364,0.16355367345946584,0.8369850641889399,21.34820452777152,120.18228150679015,17.375102,78.439533,Hyderabad,536,2,0
1673365,0.04248397168206151,0.9575588861470838,24.2019729824731,139.51308712028595,17.357364,78.464744,Hyderabad,536,1,0
1673366,0.20517970556755608,0.7955699551036468,22.39466912435068,126.20025723471558,17.357314,78.464183,Hyderabad,536,1,0
1673368,0.13429416957863766,0.866181481465983,24.3447648211784,131.67781437292146,17.355802,78.463942,Hyderabad,536,1,0
1673369,0.22948517183074882,0.7720204993660219,24.94134961260549,121.90614576133662,17.349708,78.461075,Hyderabad,536,2,0
1673370,0.1646580436634337,0.835585121087648,26.011822240480143,118.66562078652034,17.34687,78.459006,Hyderabad,536,2,0
1673371,0.20425619573944856,0.7973329317588904,25.008006680991222,259.9861260034575,17.342984,78.451532,Hyderabad,536,1,2
1673372,0.18286652647805168,0.817322093015107,24.919456462974637,150.3594707471057,17.345713,78.453717,Hyderabad,536,1,0
1673373,0.27788111422831063,0.7281805243958153,24.996957122597493,128.79982177266382,17.34696,78.454619,Hyderabad,536,1,0
1673374,0.213358490586467,0.7872424000094592,25.288926551553924,79.05800078224044,17.350984,78.456325,Hyderabad,536,2,0
1673375,0.058176315274101074,0.9421101505758667,25.174295793774608,78.42403999578887,17.360286,78.44528,Hyderabad,536,2,0
1673376,0.23619604643370937,0.7648605712567852,25.02713121323363,104.60447437425086,17.356689,78.448125,Hyderabad,536,2,0
1673377,0.22201549869122772,0.7781068613642019,23.763694554812552,96.87712495683117,17.362546,78.438652,Hyderabad,536,2,0
1673378,0.07096103492435157,0.9294497363203208,24.366451785062317,127.9162480002562,17.34685,78.457059,Hyderabad,536,1,0
1673379,0.3678740411952567,0.632709379735124,24.839066437167016,239.50200283005134,17.348513,78.466505,Hyderabad,536,1,-1
1673380,0.11896176426557172,0.8810750620805979,25.386140265257815,67.39803464413208,17.344327,78.46751,Hyderabad,536,2,0
1673381,0.037682768566224524,0.9624022653841671,24.263662343871093,61.41598851537112,17.350065,78.471199,Hyderabad,536,2,0
1673382,0.151997095861147,0.8493841460588974,23.434833380030533,48.01331404020298,17.353601,78.467265,Hyderabad,536,2,0
1673383,0.4387256565683689,0.5630012536406211,24.900921194799984,127.90035183688906,17.351611,78.470882,Hyderabad,536,1,0
1673384,0.16962214023350974,0.8317511632298333,25.035240998175333,43.46971087489309,17.353612,78.467277,Hyderabad,536,2,0
1673385,0.17785905132251814,0.823215016990544,24.339912140535404,110.69404868281356,17.350099,78.471242,Hyderabad,536,2,0
1673386,0.18927301268408706,0.8109373781019514,21.912198853917673,90.99937746769145,17.375621,78.43823,Hyderabad,536,2,0
1673388,0.024415491494886466,0.9756344649566745,25.240073109021054,94.41250804250916,17.336191,78.451806,Hyderabad,536,2,0
1673389,0.2796813162087208,0.7213739801945439,25.59552793858904,53.00947958722453,17.33859,78.46651,Hyderabad,536,2,0
1673390,0.08731633884811796,0.912754385522602,25.642560812481662,267.34841015759395,17.33801,78.464204,Hyderabad,536,1,2
1673391,0.11507699879930916,0.8851213746157821,25.53471897075766,119.29223751373972,17.329524,78.459426,Hyderabad,536,2,0
1673392,0.16480746362130508,0.8353895210626499,24.35438896458131,97.12175589423971,17.374131,78.437981,Hyderabad,536,2,0
1673393,0.08005703496816555,0.9200253286520232,24.748340554957096,300.3069160748126,17.333317,78.459426,Hyderabad,536,1,-1
1673394,0.07034439314760764,0.929706835289124,24.34826412011592,244.82860195445988,17.333303,78.459469,Hyderabad,536,1,2
1673395,0.22551904856576171,0.775134106278689,25.71082392468611,83.94076318534356,17.347476,78.453052,Hyderabad,536,2,0
1673396,0.019205686843332247,0.9808714457690021,24.406405819579557,150.27452710801307,17.325711,78.470703,Hyderabad,536,1,0
1673397,0.18834271140648867,0.8156336324398611,22.06593595100733,146.86389932896506,17.365406,78.457857,Hyderabad,536,1,0
1673398,0.35398355393827713,0.6484624601703832,22.34971072537721,73.16342460210149,17.364461,78.449362,Hyderabad,536,2,0
1673399,0.018684547858968642,0.981329849679565,24.34162658215685,202.8413500756012,17.341916,78.454458,Hyderabad,536,1,-1
1673400,0.2200182105995278,0.7800524221548336,25.841612737969832,93.93808882460675,17.35398,78.457568,Hyderabad,536,2,0
1673401,0.41237766666015224,0.5887420605086656,23.222141389744053,32.99093023593779,17.366003,78.461116,Hyderabad,536,2,0
1673402,0.166646247618848,0.83358585560167,25.05258334583031,117.63824275139217,17.359778,78.444743,Hyderabad,536,2,0
1673403,0.08724730970699465,0.9129094285371506,24.69669716117889,82.92411511131775,17.359542,78.446725,Hyderabad,536,2,0
1673405,0.20423658559348717,0.7967008953552138,25.587930833967675,140.514992275512,17.335263,78.465893,Hyderabad,536,1,0
1673406,0.11322337525882677,0.8868118811894155,24.756331643193736,127.7133007643222,17.325691,78.462604,Hyderabad,536,1,0
1673407,0.07942799891710364,0.9207954280818665,25.371812448880178,90.5448885762782,17.330591,78.457478,Hyderabad,536,2,0
1673408,0.10651716280239444,0.8937929134148368,24.973583437799537,89.292429304138,17.326658,78.462697,Hyderabad,536,2,0
1673430,0.07087280563309203,0.9292598229411962,25.40814923852449,273.3611353957025,17.331334,78.458006,Hyderabad,536,1,2
1673431,0.04586115918887459,0.9541694507871178,24.901520401452604,258.8309545904184,17.337961,78.464232,Hyderabad,536,1,2
1673432,0.08138438694209923,0.9186382549407897,22.84154598194065,141.1723608500626,17.325661,78.462656,Hyderabad,536,1,0
1673433,0.12772107080049686,0.8726358695353568,24.603176401167254,111.67467927040482,17.32669,78.462703,Hyderabad,536,2,0
1674403,0.4411256448544697,0.5593277415312895,22.94265960312308,64.28400654546157,17.387226,78.50141,Hyderabad,536,2,0
1674405,0.34944368363042916,0.6535815882436867,21.52921569758366,118.50589767286365,17.384157,78.494655,Hyderabad,536,2,0
1674407,0.3302504725171255,0.6711153857972482,22.41607266960346,120.92867254032245,17.384991,78.494853,Hyderabad,536,2,0
1674409,0.2963981621467945,0.707674151094568,21.18803747398904,69.6652622795099,17.386979,78.492644,Hyderabad,536,2,0
1674411,0.2729886829799615,0.730780173759373,21.619807161070625,152.81864070136476,17.387007,78.492217,Hyderabad,536,1,0
1674412,0.2558012091358138,0.7444979587687572,22.16411906402975,94.50600106053163,17.387307,78.493377,Hyderabad,536,2,0
1674419,0.17657435256817652,0.8238532133151831,21.420266780609982,90.03336819847718,17.386997,78.492456,Hyderabad,536,2,0
1674421,0.16798284917551862,0.8336896562113012,20.703115726683937,254.75726880670592,17.394588,78.494574,Hyderabad,536,1,1
1674423,0.2458797208764636,0.754967447135299,21.35979956475333,55.31098822764979,17.388353,78.494453,Hyderabad,536,2,0
1674424,0.23664065515424657,0.767772306865355,20.968933038775575,95.68123648228176,17.394691,78.501391,Hyderabad,536,2,0
1674426,0.3400379384765311,0.6605056681300119,21.473755122109765,56.52030020245266,17.398341,78.486687,Hyderabad,536,2,0
1674431,0.40950060540978844,0.5909317905251967,22.13426368546261,84.19184051826056,17.387657,78.47919,Hyderabad,536,2,0
1674434,0.26720179444913816,0.7373160805659864,20.2100402528499,122.71927193572124,17.388492,78.485212,Hyderabad,536,2,0
1674435,0.04670010989424676,0.9540722385783384,20.90126164366877,32.11705039552004,17.382978,78.490916,Hyderabad,536,2,0
1674436,0.2836570605908572,0.7186353139647652,21.000571581271792,339.5735082241911,17.386376,78.490173,Hyderabad,536,1,-1
1674439,0.25488837548337173,0.7481725294584607,20.581435805047892,32.057599023826064,17.382482,78.489757,Hyderabad,536,2,0
1674440,0.06749858606435241,0.9336683960577202,20.6087974727844,55.56060020883956,17.38012,78.476591,Hyderabad,536,2,0
1674443,0.23756465800374466,0.7626514348798852,21.244247004594996,113.52008784716291,17.382638,78.477615,Hyderabad,536,2,0
1674444,0.3352117950284402,0.671751400331766,20.943703890672463,85.9800641344924,17.380047,78.476624,Hyderabad,536,2,0
1674446,0.11880021562997393,0.8822438472787296,21.41427837639545,30.43219063099114,17.38021,78.467353,Hyderabad,536,2,0
1674447,0.32446365486929046,0.6774345582834613,21.026811239739317,37.86432221170378,17.380242,78.467343,Hyderabad,536,2,0
1674449,0.6356162875175402,0.36542124290209343,21.14389436506191,44.19593633103999,17.387755,78.473692,Hyderabad,536,3,0
1674450,0.5532362263020951,0.4473755753839988,21.287307951799143,42.241039508033104,17.387859,78.473994,Hyderabad,536,3,0
1674452,0.2850465322315103,0.7150742512642861,23.656191710492042,42.41432976551824,17.385958,78.467281,Hyderabad,536,2,0
1674456,0.5213813487341633,0.479165848184102,21.176943037533306,53.96260792611113,17.402393,78.474753,Hyderabad,536,3,0
1674464,0.25970374327806695,0.7458280223437952,21.330259999117224,142.10396527125064,17.379123,78.467841,Hyderabad,536,1,0
1674466,0.0163761140233688,0.983730393890659,21.664019794225986,23.41802598185209,17.380188,78.46733,Hyderabad,536,2,0
1674467,0.02819531723010727,0.9718508466453074,21.075537199664154,31.910126255398428,17.373774,78.462465,Hyderabad,536,2,0
1674468,0.12673925962157398,0.8733546436745304,22.102501546559026,71.90990531740826,17.374515,78.464203,Hyderabad,536,2,0
1674469,0.2686039188631185,0.7317645925385987,22.032402303362584,76.03547914408082,17.374747,78.464076,Hyderabad,536,2,0
1674470,0.10504575391813088,0.8950155504622953,21.890706138405665,102.55803355322985,17.374728,78.464051,Hyderabad,536,2,0
1674471,0.24517726631050968,0.7570399289546165,22.399661626971035,70.72412231928024,17.371236,78.465175,Hyderabad,536,2,0
1674472,0.3019125111648245,0.6984890436656873,21.996742792482816,31.500645079015285,17.369686,78.46009,Hyderabad,536,2,0
1674473,0.27304824872,0.7275518096928001,21.961392635705476,99.97216361336262,17.372103,78.465228,Hyderabad,536,2,0
1674474,0.04365865507605586,0.9565307566729168,22.24757906664532,18.32176825850132,17.375067,78.462274,Hyderabad,536,2,0
1674475,0.3766451081804001,0.6240025228063429,21.948699763212034,19.072198836864757,17.372271,78.464678,Hyderabad,536,2,0
1674476,0.1985427416746403,0.8015440178053282,22.292648925763768,35.754017308472925,17.371579,78.462282,Hyderabad,536,2,0
1674477,0.21599221767500196,0.7841706233880643,22.415046364063265,21.433652927872874,17.371621,78.462386,Hyderabad,536,2,0
1674478,0.1500805020328496,0.8505337601764836,22.542364401123645,38.88016830833849,17.373803,78.462448,Hyderabad,536,2,0
1674479,0.30120942170969994,0.7138174793145787,21.448091723787414,60.91407579978435,17.375716,78.462285,Hyderabad,536,2,0
1674480,0.4170088290496328,0.5861217492554757,23.112646172268295,21.058328565449905,17.375075,78.462327,Hyderabad,536,2,0
1674481,0.3017888941368346,0.6993976815734742,23.33116275127548,43.57743235709783,17.377151,78.46962,Hyderabad,536,2,0
1674486,0.3329296854110261,0.6678627714066075,21.826271668085656,149.1542577697246,17.377352,78.479411,Hyderabad,536,1,0
1674489,0.45915919282175865,0.5420661045457494,23.000298633845023,80.17593032173475,17.372804,78.470503,Hyderabad,536,2,0
1674490,0.3942598963399573,0.6076972642008319,22.577556505326495,56.2509770030095,17.372884,78.470487,Hyderabad,536,2,0
1674492,0.5319724875312839,0.499578506607959,20.30324534777434,37.451512166357155,17.376124,78.468957,Hyderabad,536,3,0
1674494,0.036197529965114925,0.9638174385106981,20.562157047708943,42.65839795698096,17.382657,78.477558,Hyderabad,536,2,0
1674495,0.3792398311916284,0.6227287338976091,23.551722701013947,76.37664319421067,17.387636,78.502192,Hyderabad,536,2,0
1674496,0.5510269183895299,0.45041188012036515,22.819742185915807,60.792447515105415,17.39626,78.481674,Hyderabad,536,3,0
1674497,0.24083869972931848,0.7594553837393676,22.67062831507152,50.799519023362095,17.382779,78.468254,Hyderabad,536,2,0
1674498,0.5183989088326836,0.4838443700463871,21.871538864736777,114.3241222407081,17.405847,78.473233,Hyderabad,536,2,0
1674499,0.3572054529154562,0.6454652344218134,23.03501175620414,14.369250831484855,17.373764,78.467996,Hyderabad,536,2,0
1674500,0.24025261177867363,0.7600802191543001,23.69374588035239,40.78346037787973,17.381053,78.464573,Hyderabad,536,2,0
1675501,0.032354256340577994,0.9679086077211617,23.32412027520124,62.8104114239927,17.396789,78.461826,Hyderabad,536,2,0
1675503,0.608069324342512,0.39297215049230777,24.33688927204958,49.96385392968992,17.38764,78.46478,Hyderabad,536,4,0
1675505,0.525840600487819,0.47616478464109707,23.28919748133866,47.32491714996688,17.396029,78.465181,Hyderabad,536,2,0
1675506,0.14636223036795354,0.8541984577878365,21.31678154726616,156.71819017907566,17.406838,78.401115,Hyderabad,536,1,0
1675507,0.0698460472522374,0.9303137504875608,24.71340455782381,75.38760269695597,17.383218,78.405815,Hyderabad,536,2,0
1675508,0.24209775886109303,0.7584873935468408,22.837160656251523,117.73276912613744,17.379898,78.420816,Hyderabad,536,2,0
1675509,0.25030657703567144,0.7502193057704376,23.97421172176035,103.5379918848477,17.381343,78.419,Hyderabad,536,2,0
1675510,0.26101660911055463,0.7392969690363911,24.942028771681706,39.79491761494544,17.382897,78.417768,Hyderabad,536,2,0
1675511,0.2233193702326102,0.7777492777728661,21.993014371402,318.1294582662045,17.374874,78.419971,Hyderabad,536,1,-1
1675512,0.2472398968103385,0.7528172065721616,24.432730570542844,101.38663012682146,17.391431,78.416679,Hyderabad,536,2,0
1675513,0.11872513602972817,0.8814696343299497,25.54721863556491,98.14403309181405,17.394754,78.423893,Hyderabad,536,2,0
1675514,0.2331648016692783,0.7673424076058109,24.48313383006232,99.46338782306469,17.408084,78.413301,Hyderabad,536,2,0
1675515,0.6361836831140528,0.36923141288787825,23.229647882635444,23.81869117439252,17.374894,78.395369,Hyderabad,536,4,0
1675517,0.14871523658125466,0.8516693932635132,24.715603334117688,352.84401513243546,17.380908,78.411579,Hyderabad,536,1,-1
1675518,0.16286892851114995,0.8373733832215856,23.981290816421726,309.79963729955523,17.37941,78.415497,Hyderabad,536,1,-1
1675519,0.08256575778270697,0.917676043101106,25.18240640350872,91.22027149178237,17.385311,78.444193,Hyderabad,536,2,0
1675521,0.12094635705700844,0.8792714588949502,25.147466077931306,145.46035296847828,17.393522,78.424517,Hyderabad,536,1,0
1675522,0.12294998549912851,0.8774012428445345,25.155250538161123,224.93296209854094,17.38091,78.411541,Hyderabad,536,1,-1
1675526,0.40397852852427285,0.5965765626431383,23.05960690675661,84.74390571982298,17.387341,78.454397,Hyderabad,536,2,0
1675527,0.10863559311149285,0.891670247057874,22.346348021380805,149.0342887117682,17.400344,78.396041,Hyderabad,536,1,0
1675528,0.1759057154549906,0.8243825290527651,23.50523102846887,67.76882248123107,17.375497,78.449797,Hyderabad,536,2,0
1675529,0.30038586920103555,0.708947198978167,22.079646853590447,112.74575784183655,17.382021,78.454278,Hyderabad,536,2,0
1675530,0.3677979391752719,0.6336358168325067,23.58928206144447,110.8740353921419,17.396749,78.446562,Hyderabad,536,2,0
1675531,0.3572916074657251,0.6433872600849684,23.32204532205214,95.61772204185219,17.398165,78.45285,Hyderabad,536,2,0
1675533,0.2552536003716374,0.7473705399045454,23.46240434233571,106.84789612530489,17.406228,78.434523,Hyderabad,536,2,0
1675534,0.2700005528952915,0.7305054227534747,24.753677183203408,324.736346258439,17.403338,78.439021,Hyderabad,536,1,-1
1675536,0.3361421938838327,0.6642998530336505,23.817111227207956,118.84338951547579,17.390758,78.460512,Hyderabad,536,2,0
1675537,0.5008651732684434,0.5079616752014375,22.813849105518827,81.84066280688316,17.382789,78.462014,Hyderabad,536,2,0
1675538,0.352546618007592,0.6478000599461918,23.193013161444046,52.025855640944684,17.388322,78.461667,Hyderabad,536,2,0
1675539,0.24794054538835833,0.753163655769592,25.05989722133622,88.93521746981868,17.389174,78.462344,Hyderabad,536,2,0
1675543,0.17355376837191797,0.8282067488309447,24.207825816444036,42.84198828942388,17.384997,78.449626,Hyderabad,536,2,0
1675548,0.44107220476142045,0.5612850884637465,24.488287901397886,55.943453153509545,17.390077,78.45572,Hyderabad,536,2,0
1675549,0.20739539574027277,0.7945859964268935,23.371009204090292,195.40683214581082,17.382064,78.454844,Hyderabad,536,1,0
1675550,0.3888054193513205,0.6156369922596889,23.957786101194475,56.5467677751152,17.391896,78.464059,Hyderabad,536,2,0
1675552,0.23018934405952537,0.7724711984802002,24.669733719116092,80.0554918378434,17.381724,78.453661,Hyderabad,536,2,0
1675553,0.20133702147305452,0.7994382724084425,24.169889595577626,39.58992383126692,17.386511,78.454348,Hyderabad,536,2,0
1675556,0.12958060902543292,0.8710221620819193,22.914638741150625,37.221808851628815,17.387288,78.45653,Hyderabad,536,2,0
1675557,0.26945303456092135,0.7311532137437602,23.937946181583538,35.95043111753941,17.384501,78.456001,Hyderabad,536,2,0
1675558,0.3601582891187537,0.6436633348916047,22.576119341299535,56.086448052737424,17.387519,78.452705,Hyderabad,536,2,0
1675560,0.03224161910014744,0.9679539319338096,25.22155557342324,71.20723589179511,17.382627,78.447538,Hyderabad,536,2,0
1675561,0.14071415029406575,0.8631537738499483,22.446269101272986,56.366521349680944,17.388077,78.451084,Hyderabad,536,2,0
1675562,0.1401625187778399,0.8601307618844044,24.758789212735326,54.6263393045224,17.385163,78.449105,Hyderabad,536,2,0
1675563,0.08580867628150182,0.9149141138874707,25.170792005292284,67.94541057153154,17.384769,78.44948,Hyderabad,536,2,0
1675564,0.2060253820456127,0.7942061227790993,25.71523642056483,172.32335140201877,17.390404,78.448302,Hyderabad,536,1,-1
1675565,0.11563679414175933,0.8848113590674231,25.98947247321505,187.65096385697888,17.390304,78.448291,Hyderabad,536,1,-1
1675566,0.07913558509310241,0.9209336701725587,22.343560083072763,101.63431744621803,17.388595,78.436569,Hyderabad,536,2,0
1675567,0.1735648852759983,0.8272222124218283,24.80447596294325,70.07272787695814,17.387531,78.443876,Hyderabad,536,2,0
1675568,0.19011502576498265,0.8114831019507873,22.30445284328699,85.65483775903783,17.387295,78.439683,Hyderabad,536,2,0
1675569,0.1550929387133569,0.8473631116734318,25.525407389724478,316.9874941201489,17.387171,78.440055,Hyderabad,536,1,-1
1675571,0.12211528428303955,0.8782659279733811,22.188506949388483,110.9723482177678,17.385853,78.437161,Hyderabad,536,2,0
1675572,0.20666673729013998,0.7934242637138228,22.55811409765473,154.25398893853045,17.388601,78.436578,Hyderabad,536,1,0
1675573,0.10414241404512688,0.8960116798265539,24.98252140912455,177.08545570060136,17.380839,78.452441,Hyderabad,536,1,-1
1675575,0.12105160488880426,0.8892177597722013,22.204387462910496,211.50523756456099,17.381079,78.457602,Hyderabad,536,1,0
1675576,0.22359070387696492,0.7780001360388981,24.135195911833012,22.706360732930985,17.383363,78.454815,Hyderabad,536,2,0
1675577,0.22086856435279006,0.8007013304805642,22.611301381987776,40.64349995595791,17.381577,78.456107,Hyderabad,536,2,0
1675578,0.3559675355576802,0.6442660953872914,22.993901082361536,95.98873599763488,17.376504,78.460748,Hyderabad,536,2,0
1675579,0.1478192706840355,0.8546255575680975,25.333824152902107,35.5623368601624,17.38336,78.45684,Hyderabad,536,2,0
1675580,0.2656188972998122,0.734932546919262,24.621851205763626,105.79633515401041,17.379525,78.447755,Hyderabad,536,2,0
1675581,0.19859327857551823,0.8039160837297851,23.912502274903865,59.795690735552775,17.379326,78.457626,Hyderabad,536,2,0
1675583,0.24271315400942337,0.7587039191216706,25.058270395891178,104.81716429590377,17.402777,78.440938,Hyderabad,536,2,0
